id,set_id,equip_slot_id,desc,weight,price,can_alter,image_url
3753,105,4,"Trousers of the nomadic merchants.

These merchants once thrived as the Great Caravan, but after being accused of heretical beliefs, their entire clan was rounded up and buried alive far underground.

Then, they chanted a curse of despair, and summoned the flame of frenzy.",4.4,100,0,https://eldenring.fanapis.com/images/armors/17f696781fbl0i0pnb8q58nbh8f7zd.png
3754,103,3,"Monastic bracelets of the Eternal City.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",2.6,200,0,
3755,103,4,"Monastic greaves of the Eternal City.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",5.1,200,0,
3756,77,1,"Helm fashioned from a crystal looking-glass.
One among the Eternal City's ritual implements.
Easily broken and weak against striking attacks.

Worn by those committed to high treason, it wards off the intervention of the Greater Will and its vassal Fingers.",7.5,200,0,https://eldenring.fanapis.com/images/armors/17f697ff04el0i0p58ah80eaty1zpl.png
3757,103,2,"Armor worn by the monks of the Eternal City, with a silk cape attached.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",8.1,100,1,https://eldenring.fanapis.com/images/armors/17f69b14080l0i0nx0vgixc55r6upm.png
3758,103,2,"Armor worn by the monks of the Eternal City.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",7.4,100,1,https://eldenring.fanapis.com/images/armors/17f69a509bbl0i0nx3vmcxam3krt3o.png
3759,103,1,"Silk hood worn by the monks of the Eternal City.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",3.0,500,1,https://eldenring.fanapis.com/images/armors/17f697ae674l0i0p5eukmqyrfgsn7r.png
3760,103,1,"Hood worn by the monks of the Eternal City.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",2.7,100,1,https://eldenring.fanapis.com/images/armors/17f695ae069l0i0p6evp28kjw7adz.png
3761,103,2,"Armor worn by swordstresses of the Eternal City.
These women are the personal guards of the nightmaidens, and wear silk capes.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",8.3,200,1,https://eldenring.fanapis.com/images/armors/17f695e0fe5l0i0nx6r2i5erc2kvf6.png
3762,103,2,"Armor worn by swordstresses of the Eternal City.
These women are the personal guards of the nightmaidens.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",7.5,100,1,https://eldenring.fanapis.com/images/armors/17f69b9a489l0i0nx39eemxjsgoymp.png
3763,103,1,"Crown worn by swordstresses of the Eternal City.
These women are the personal guards of the nightmaidens, and the silk hides their eyes.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",3.3,100,1,https://eldenring.fanapis.com/images/armors/17f69c30df6l0i0p6a19w1ib4p3py.png
3764,103,1,"Crown worn by swordstresses of the Eternal City.
The silk eye covering is removed, flaunting convention.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",2.7,100,1,https://eldenring.fanapis.com/images/armors/17f699d92a4l0i0p6e4mw7zbfqkeg.png
3765,106,1,"A land octopus whelp worn directly on the head.
Has a lingering warmth reminiscent of human skin.

Those who can withstand the smell will find its organic elasticity excellent for negating strikes.",3.6,200,0,https://eldenring.fanapis.com/images/armors/17f69324615l0i0p6gt2sref4mirp5.png
3766,20,2,"Grubby blue robe worn by magisterial officials to carry out their grim tasks.

Surveillance, executions, gruesome rituals… The darkest duties drive the wheels of mankind.",4.1,100,0,https://eldenring.fanapis.com/images/armors/17f6975a2a3l0i0ny3ai080wrk3lsp.png
3767,87,1,"A wooden mask that depicts an old man baring his teeth. The source of the sobriquet of the great swordsman of the Land of Reeds.
Raises dexterity as it lowers focus.

The more he sharpened his mind, the more the absurdities of the world came into stark relief. And so Okina renounced it all, and rose to a higher plane. There was only himself. His katana. And its mastery.

Before long, Okina became a demon of a swordsman.",3.6,100,0,https://eldenring.fanapis.com/images/armors/17f69956005l0i0p6bnh0z0hsvuqfv.png
3768,107,1,"Cowl made of soft cloth.
Travel attire worn by nobles in the capital. Garb favored by the aged.

Abandoning their birthplace after the Shattering, these undead wanderers are the pitiful product of unending life.",2.2,1000,0,https://eldenring.fanapis.com/images/armors/17f6975464el0i0p68mdggqqz1s99w.png
3769,107,2,"Gown of soft cloth adorned with fine gold embroidery.
Travel attire worn by nobles in the capital. Garb favored by the aged.

Abandoning their birthplace after the Shattering, these undead wanderers are the pitiful product of unending life.",5.1,1000,0,https://eldenring.fanapis.com/images/armors/17f698cac0el0i0nycd3davor9bgxb.png
3770,107,4,"Hard-wearing shoes made of leather.
Travel attire worn by nobles in the capital. Garb favored by the aged.

Abandoning their birthplace after the Shattering, these undead wanderers are the pitiful product of unending life.",2.0,500,0,https://eldenring.fanapis.com/images/armors/17f69506269l0i0pnj7c4upe39du29.png
3771,8,4,"Ragged waistcloth that extends to the thighs.
Common amongst old-fashioned sorcerers.",2.5,1000,0,
3772,85,1,"One of the glintstone crowns bestowed upon Raya Lucaria scholars whose pursuits were deemed worthy.

Increases intelligence to the detriment of HP.

The lineage of the Olivinus Conspectus began with the sorcerer Lusat, and its adherents continue his study of meteors.",5.1,200,0,https://eldenring.fanapis.com/images/armors/17f695563b4l0i0p6mlnshe9rhzh9.png
3773,108,2,"Malformed armor resembling an Omen with its horns cut off.

Worn by the Dung Eater.
The heavy, sun-shaped medallion represents both the guidance he once saw, and the ring to which it will one day lead.",23.1,500,0,https://eldenring.fanapis.com/images/armors/17f697b2900l0i0ny38uuz0r5pdr9j.png
3774,108,3,"Malformed gauntlets resembling an Omen with its horns cut off.

Worn by the Dung Eater, their form is a vision of the landscape of his mind, and of his appearance as he wished to see it.

The heart of an Omen without the body to match; could there be any crueler existence?
What does it matter, then, if the curse claims it all?",7.7,100,0,https://eldenring.fanapis.com/images/armors/17f6988983cl0i0of7tbik91hvj0rj.png
3775,108,4,"Malformed greaves resembling an Omen with its horns cut off.

Worn by the Dung Eater, their form is a vision of the landscape of his mind, and of his appearance as he wished to see it.

The heart of an Omen without the body to match; could there be any crueler existence?
What does it matter, then, if the curse claims it all?",14.3,100,0,https://eldenring.fanapis.com/images/armors/17f696699bal0i0pnhqgtwbmow6dsr.png
3776,108,1,"Malformed helm resembling an Omen with its horns cut off.

Worn by the Dung Eater, its form is a vision of the landscape of his mind, and of his appearance as he wished to see it.

The heart of an Omen without the body to match; could there be any crueler existence?
What does it matter, then, if the curse claims it all?",9.9,500,0,https://eldenring.fanapis.com/images/armors/17f69a7deael0i0p6hpi51dx2py5hl.png
3777,109,4,Stiff leather boots worn by the Omenkillers.,4.4,500,0,https://eldenring.fanapis.com/images/armors/17f694ccf8bl0i0pnb11z5qi5zvmqri.png
3778,109,3,"Long, stiff leather gloves worn by the Omenkillers.",2.4,500,0,https://eldenring.fanapis.com/images/armors/17f698eeb10l0i0ofo0efh0z69hbud.png
3779,109,2,"Robe worn by the Omenkillers, butchers of twisted conscience.

Its thick apron is worn in remembrance of Rollo, the progenitor of the Omenkillers and a perfumer of antiquity.",7.1,100,0,https://eldenring.fanapis.com/images/armors/17f699bb950l0i0nybper9vajran2f.png
3780,109,1,"Mask with long, hideously twisted horns worn by the Omenkillers.
Increases strength.

Bears the smirking face of an elder, twisted in wicked delight.

This visage is carved in the image of the evil spirits that haunt the Omen in their nightmares.",3.0,100,0,https://eldenring.fanapis.com/images/armors/17f692dcfb1l0i0p7mw9kqxmqm7c0q.png
3781,110,2,"Garb worn by pages who serve the nobility and are mindful to keep them out of harm's way.

Traveling wear tailored with exquisite precision, to avoid any undue shame for the page's master.",5.1,100,1,https://eldenring.fanapis.com/images/armors/17f698ea992l0i0ny4wcf7fv7vla87.png
3782,110,2,"Garb worn by pages who serve the nobility and are mindful to keep them out of harm's way.

Traveling wear tailored with exquisite precision, to avoid any undue shame for the page's master.",4.5,500,1,https://eldenring.fanapis.com/images/armors/17f695fc5e9l0i0ny6pluocbc0njii.png
3783,110,1,"Hood worn by pages who serve the nobility and are mindful to keep them out of harm's way.

The unassuming sack-like appearance befits their unseen and unknown stature.",1.4,100,0,https://eldenring.fanapis.com/images/armors/17f69ad87f2l0i0p87y2m1323df3es.png
3784,110,4,"Trousers worn by pages who serve the nobility and are mindful to keep them out of harm's way.

Traveling wear tailored with exquisite precision, to avoid any undue shame for the page's master.",2.5,100,0,https://eldenring.fanapis.com/images/armors/17f699914dal0i0pnbd82h1myfw47k.png
3785,111,3,"Gloves of an Erdtree Capital perfumer.

In times past, the role of perfumer was much respected; a blessed apothecary in the eyes of the many. But after entering the battlefields of the Shattering they performed no such role, trading their aromatics for poisons and explosives.",1.4,100,0,https://eldenring.fanapis.com/images/armors/17f69959ba1l0i0ofnm4hp9r73aakd.png
3786,111,1,"Hood of an Erdtree Capital perfumer.

In times past, the role of perfumer was much respected; a blessed apothecary in the eyes of the many. But after entering the battlefields of the Shattering they performed no such role, trading their aromatics for poisons and explosives.",1.7,500,0,https://eldenring.fanapis.com/images/armors/17f69377609l0i0p7mo5tsrxhk8fdk.png
3787,111,2,"Robe of an Erdtree Capital perfumer.

The thick front apron embroidered with a depiction of the Erdtree is proof of mastery of the apothecarial arts, and its weight symbolizes the onus of both pride and responsibility.",5.1,500,1,https://eldenring.fanapis.com/images/armors/17f6939021el0i0ny8nszn1fqncah.png
3788,111,2,"Robe of an Erdtree Capital perfumer.

The thick front apron embroidered with a depiction of the Erdtree is proof of mastery of the apothecarial arts, and its weight symbolizes the onus of both pride and responsibility.",4.1,500,1,https://eldenring.fanapis.com/images/armors/17f693fdda8l0i0nyb2rbpqu27cr3b.png
3789,111,4,"Sarong of an Erdtree Capital perfumer.

In times past, the role of perfumer was much respected; a blessed apothecary in the eyes of the many. But after entering the battlefields of the Shattering they performed no such role, trading their aromatics for poisons and explosives.",2.5,500,0,https://eldenring.fanapis.com/images/armors/17f6948eca0l0i0polm87e0y8owv0q.png
3790,112,2,"Garb of a traveling perfumer of no renown.

The thick front apron, the badge of a perfumer, has been replaced with a more simple one made from soft leather.",5.1,500,1,https://eldenring.fanapis.com/images/armors/17f69695c0el0i0ny52077yj185y9z.png
3791,112,2,"Garb of a traveling perfumer of no renown.

The thick front apron, the badge of a perfumer, has been replaced with a more simple one made from soft leather.",4.1,500,1,https://eldenring.fanapis.com/images/armors/17f69a92933l0i0nyaq15mxrckj3us.png
3792,97,1,"Large hat with the movements of the stars drawn on the inside of the brim.
Worn by the magic preceptors who served the Carian royals.

Increases mind to the detriment of stamina.

Glintstone sorcerers are the descendants of astrologers, a fact that the Carians remain aware of. Even if their fate has been long severed from the stars.",3.6,200,0,https://eldenring.fanapis.com/images/armors/17f6990f151l0i0p7tsmtssx1tv9td.png
